Date,ADA-Close,BNB-Close,BTC-Close,DOGE-Close,ETH-Close,EOS-Close,LTC-Close,MATIC-Close,USDC-Close,USDT-Close,XRP-Close
7/3/2020,0.048945,20.179567,8909.954102,0.002405,237.853088,3.656039,60.54631,0.026827,1.000412,1.000182,0.237071
8/3/2020,0.043291,16.974066,8108.116211,0.002187,200.689056,3.076509,51.7286,0.021493,1.007404,1.009775,0.206904
9/3/2020,0.041482,16.570744,7923.644531,0.002214,201.986328,3.059526,50.168148,0.020443,1.001111,0.999048,0.209181
10/3/2020,0.041495,16.875654,7909.729492,0.002207,200.767242,3.079594,50.25639,0.020618,1.001519,1.001721,0.212235
11/3/2020,0.039649,16.524834,7911.430176,0.002184,194.86853,3.059895,48.463783,0.018957,0.997317,0.998806,0.208096
12/3/2020,0.023961,9.600166,4970.788086,0.001537,112.347122,1.848091,30.930883,0.009283,1.040553,1.053585,0.139635
13/3/2020,0.028437,10.833057,5563.707031,0.001738,133.201813,2.101776,37.437954,0.010745,1.002522,0.999629,0.159352
14/3/2020,0.026009,10.140449,5200.366211,0.001666,123.306023,1.961111,34.396587,0.009872,1.000497,1.001621,0.147292
15/3/2020,0.02712,10.436018,5392.314941,0.001685,125.214302,2.050833,36.437092,0.009926,1.003144,1.001987,0.153902
16/3/2020,0.024121,9.38605,5014.47998,0.001587,110.605873,1.884314,32.876217,0.008096,0.998603,0.997004,0.141063
17/3/2020,0.025243,10.077175,5225.629395,0.001587,113.942749,1.930519,33.563869,0.009089,0.970238,0.976145,0.144524
18/3/2020,0.025336,10.119137,5238.438477,0.001566,114.84227,1.945424,33.684177,0.008864,0.970124,0.974248,0.1431
19/3/2020,0.030451,12.27964,6191.192871,0.001773,136.593857,2.290769,39.073765,0.011258,1.002104,1.003193,0.165037
20/3/2020,0.029368,11.875867,6198.77832,0.001773,132.737167,2.204616,38.131954,0.010832,0.996585,0.997556,0.156868
21/3/2020,0.029414,12.057991,6185.066406,0.001785,132.81871,2.277654,38.342327,0.011187,1.000914,1.00095,0.158179
22/3/2020,0.027089,11.158228,5830.254883,0.001731,123.321152,2.133652,35.628056,0.010057,0.995936,0.999032,0.150214
23/3/2020,0.029082,12.117715,6416.314941,0.001805,134.911606,2.275093,38.765766,0.011116,0.991021,0.996812,0.157419
24/3/2020,0.030163,12.40122,6734.803711,0.001851,138.761444,2.356209,40.490646,0.011283,0.995982,1.000473,0.162255
25/3/2020,0.029438,12.3243,6681.062988,0.001834,136.195892,2.296897,39.151222,0.011445,0.997522,0.998594,0.161633
26/3/2020,0.030727,13.217611,6716.44043,0.001842,138.361557,2.314723,40.160599,0.011849,0.994056,0.998483,0.175019
27/3/2020,0.029301,12.523257,6469.79834,0.001807,133.937943,2.244441,38.918476,0.010989,1.012164,1.013318,0.176195
28/3/2020,0.029771,12.193113,6242.193848,0.001778,130.986496,2.206945,38.873756,0.010646,0.996872,0.999704,0.175783
29/3/2020,0.028249,11.441221,5922.042969,0.001723,125.583733,2.131258,37.332542,0.010094,0.978038,1.001963,0.163829
30/3/2020,0.029873,12.286843,6429.841797,0.001831,132.904541,2.242374,39.13829,0.010778,1.005466,1.006534,0.172171
31/3/2020,0.030553,12.581606,6438.644531,0.001811,133.593567,2.223194,39.299103,0.011043,1.001334,1.003027,0.174563
1/4/2020,0.030855,12.741603,6606.776367,0.001867,135.634552,2.26731,39.380814,0.011282,0.995747,1.004746,0.175323
2/4/2020,0.031984,13.066639,6793.624512,0.001882,142.029144,2.298174,39.874168,0.011552,0.999603,1.000717,0.17864
3/4/2020,0.032295,13.373008,6733.387207,0.001853,142.091309,2.336582,40.359135,0.011578,1.000666,1.001712,0.179467
4/4/2020,0.032505,13.824528,6867.527344,0.00188,145.219391,2.367535,40.675556,0.011782,1.001581,1.004113,0.181732
5/4/2020,0.032003,13.734116,6791.129395,0.001865,143.546646,2.362716,40.670139,0.011454,1.001514,1.00285,0.179406
6/4/2020,0.035616,15.084521,7271.78125,0.00198,169.13588,2.731257,44.391121,0.013362,0.996729,0.992833,0.195506
7/4/2020,0.035137,14.681547,7176.414551,0.001997,165.101944,2.629761,44.667931,0.012906,0.996328,0.998629,0.192093
8/4/2020,0.036314,15.056076,7334.098633,0.002012,172.641739,2.734703,46.319859,0.01375,0.995846,0.999124,0.200869
9/4/2020,0.036198,15.062604,7302.089355,0.002021,170.807144,2.732666,46.384979,0.013547,1.001512,1.003465,0.198257
10/4/2020,0.033215,13.737724,6865.493164,0.001968,158.412445,2.498277,42.269814,0.012033,0.998971,1.000793,0.187464
11/4/2020,0.033354,13.804288,6859.083008,0.00199,158.216019,2.501418,42.319099,0.012188,0.995007,0.998116,0.188063
12/4/2020,0.033806,14.375111,6971.091797,0.00199,161.142426,2.533861,42.450287,0.012349,1.004065,1.008169,0.190135
13/4/2020,0.033107,15.034427,6845.037598,0.001959,156.279556,2.445054,41.204342,0.012006,0.998423,1.000327,0.187732
14/4/2020,0.032974,15.525076,6842.427734,0.001964,157.59639,2.456288,41.053841,0.012161,0.995927,0.996806,0.185335
15/4/2020,0.031863,14.593927,6642.109863,0.00194,153.286896,2.402014,39.589069,0.01163,0.999661,0.999529,0.18127
16/4/2020,0.034408,15.70273,7116.804199,0.002028,172.157379,2.655668,42.689018,0.012641,1.001097,1.002719,0.190104
17/4/2020,0.034573,15.735083,7096.18457,0.002013,171.63858,2.63867,42.745037,0.012827,1.005643,1.006742,0.190202
18/4/2020,0.036553,16.593172,7257.665039,0.002061,186.914001,2.728006,44.362896,0.013366,0.999885,1.000777,0.194925
19/4/2020,0.035816,16.139933,7189.424805,0.002058,181.61496,2.620096,42.63475,0.013011,1.006058,1.007704,0.190859
20/4/2020,0.034177,15.085403,6881.958496,0.001982,172.297165,2.52498,40.828384,0.012117,1.002189,1.004804,0.18349
21/4/2020,0.0347,15.205772,6880.323242,0.001971,172.737701,2.542887,41.040142,0.01207,1.002433,1.006456,0.184328
22/4/2020,0.036559,15.69316,7117.20752,0.002011,182.599579,2.620216,41.887413,0.012798,1.000529,1.000911,0.18797
23/4/2020,0.040605,16.006208,7429.724609,0.002047,185.028671,2.667836,42.937214,0.014176,0.993808,0.997692,0.191711
24/4/2020,0.041868,16.016418,7550.900879,0.002103,189.236938,2.719017,44.810452,0.014788,1.006198,1.007932,0.193665
25/4/2020,0.042408,16.305418,7569.936035,0.002142,195.515305,2.7163,44.714909,0.015135,1.003966,1.00468,0.195054
26/4/2020,0.045879,16.383768,7679.867188,0.002409,197.317535,2.735125,44.689087,0.015618,0.998956,1.000312,0.196805
27/4/2020,0.046601,16.463215,7795.601074,0.002355,197.224716,2.746257,44.710064,0.015461,1.002315,1.004091,0.197978
28/4/2020,0.047195,16.444286,7807.058594,0.002339,198.41539,2.783324,46.028702,0.015779,1.004224,1.007822,0.215484
29/4/2020,0.051695,17.493774,8801.038086,0.002517,216.968231,3.01786,49.181301,0.016556,1.005151,1.008123,0.227432
30/4/2020,0.047846,17.033976,8658.553711,0.002443,207.602051,2.833374,46.71402,0.015502,1.001821,1.005112,0.212761
1/5/2020,0.05126,17.564993,8864.766602,0.002494,214.219101,2.886691,47.791702,0.016022,1.00492,1.008137,0.219248
2/5/2020,0.051014,17.584904,8988.59668,0.002549,215.325378,2.946077,49.458046,0.016958,1.002509,1.003478,0.223914
3/5/2020,0.048929,17.126299,8897.46875,0.00251,210.933151,2.842316,48.267159,0.017133,0.999296,1.003508,0.219414
4/5/2020,0.049664,17.100756,8912.654297,0.002481,208.174011,2.781429,47.473492,0.017049,1.002652,1.006109,0.218963
5/5/2020,0.049358,16.919775,9003.070313,0.002484,206.774399,2.768999,46.787258,0.016996,0.999119,1.000856,0.216463
6/5/2020,0.049767,16.657045,9268.761719,0.002529,204.055786,2.69195,45.942867,0.017288,1.008073,1.017931,0.21521
7/5/2020,0.051106,17.013199,9951.518555,0.002664,212.289413,2.756237,47.330116,0.017397,1.000924,1.002895,0.218917
8/5/2020,0.052303,17.241476,9842.666016,0.002625,212.991577,2.761445,47.882217,0.017933,1.003993,1.003764,0.219827
9/5/2020,0.051736,16.935961,9593.896484,0.002613,211.600128,2.760672,47.274185,0.017304,1.002113,1.004818,0.216902
10/5/2020,0.047677,15.295669,8756.430664,0.002459,188.599564,2.452442,42.367626,0.015349,1.001693,1.001055,0.198176
11/5/2020,0.048108,15.097545,8601.795898,0.002413,185.912842,2.408225,41.699963,0.015081,0.997321,0.998364,0.194064
12/5/2020,0.050421,15.741054,8804.477539,0.002463,189.3125,2.43711,42.111881,0.016937,1.001192,1.000735,0.197637
13/5/2020,0.051472,16.138878,9269.987305,0.002521,199.193283,2.525906,43.13456,0.01924,1.001011,1.000232,0.20148
14/5/2020,0.05089,16.3578,9733.72168,0.002574,202.949097,2.610364,43.945335,0.019933,0.996883,0.99886,0.203129
15/5/2020,0.050463,15.754374,9328.197266,0.002506,195.622665,2.590012,42.833981,0.019275,1.002948,1.003972,0.198911
16/5/2020,0.050932,16.051781,9377.013672,0.002513,200.677124,2.625272,43.212898,0.019978,0.999336,1.000194,0.200032
17/5/2020,0.051343,16.314646,9670.739258,0.002538,207.158691,2.615801,43.640835,0.020275,1.001594,1.00159,0.201255
18/5/2020,0.054252,16.636265,9726.575195,0.002543,214.525055,2.657375,45.201073,0.020639,1.00131,1.001351,0.205176
19/5/2020,0.056449,17.154663,9729.038086,0.002538,213.451111,2.634738,45.383614,0.02216,0.995395,0.996019,0.204028
20/5/2020,0.056875,16.888025,9522.981445,0.002508,210.096741,2.596311,44.172127,0.02085,0.999987,0.998948,0.201707
21/5/2020,0.052246,16.122381,9081.761719,0.002485,199.883606,2.471384,42.742702,0.019301,1.001998,1.002001,0.195509
22/5/2020,0.055833,16.639593,9182.577148,0.002533,207.169189,2.597107,44.207581,0.020448,1.003144,1.002287,0.200343
23/5/2020,0.055322,16.588194,9209.287109,0.002544,208.694397,2.570606,44.033119,0.02019,1.0046,1.005538,0.198856
24/5/2020,0.052641,16.083439,8790.368164,0.002458,202.370346,2.508607,42.448895,0.0195,1.002402,1.001089,0.195431
25/5/2020,0.054011,16.400908,8906.93457,0.00254,205.319748,2.538457,42.946129,0.021273,1.002305,1.003199,0.197327
26/5/2020,0.05343,16.212547,8835.052734,0.002486,201.902313,2.497608,42.432056,0.025818,0.999371,0.998008,0.193975
27/5/2020,0.055183,16.493284,9181.017578,0.00251,208.863434,2.563411,43.861431,0.024371,1.00233,1.004554,0.197857
28/5/2020,0.064559,17.05934,9525.750977,0.002524,219.840424,2.616999,44.758698,0.025153,0.998959,1.001153,0.200595
29/5/2020,0.06466,17.04163,9439.124023,0.002532,220.675125,2.609142,44.652466,0.025933,1.002419,1.003355,0.198348
30/5/2020,0.076958,17.743418,9700.414063,0.002615,242.345596,2.76171,47.538631,0.024047,1.003276,1.000403,0.20622
31/5/2020,0.074352,17.040472,9461.058594,0.002555,230.975708,2.67019,45.591885,0.020525,1.002469,0.998033,0.202906
1/6/2020,0.081168,17.914942,10167.26856,0.002647,246.99176,2.814693,48.125233,0.021812,1.002444,1.001121,0.210249
2/6/2020,0.078456,17.239304,9529.803711,0.002561,237.219055,2.678171,45.923515,0.020781,0.998905,0.997524,0.202764
3/6/2020,0.085439,17.545404,9656.717773,0.002583,244.179321,2.696307,47.172894,0.021673,0.999941,1.000006,0.203663
4/6/2020,0.089,17.565874,9800.636719,0.002631,244.426392,2.723468,47.637596,0.021734,1.001372,1.002509,0.204982
5/6/2020,0.085442,17.688786,9665.533203,0.002596,241.221985,2.822654,47.053146,0.020698,1.002861,1.003026,0.204092
6/6/2020,0.086026,17.535934,9653.679688,0.002587,241.93132,2.795146,46.731956,0.02063,0.99827,0.999303,0.203142
7/6/2020,0.086654,17.447035,9758.852539,0.002606,245.167252,2.816201,46.668003,0.020358,1.001671,1.003014,0.203449
8/6/2020,0.08643,17.39303,9771.489258,0.002584,246.309906,2.784282,46.473972,0.020299,0.998395,1.002137,0.203771
9/6/2020,0.083407,17.435377,9795.700195,0.002569,244.911453,2.764381,46.069412,0.020239,1.002923,1.003469,0.202013
10/6/2020,0.083531,17.410467,9870.094727,0.002584,247.444946,2.768147,46.679977,0.021308,0.999465,1.001436,0.202938
11/6/2020,0.07536,16.308926,9321.78125,0.002452,231.702667,2.534709,43.514709,0.019723,1.002308,1.000601,0.19018
12/6/2020,0.079554,16.66914,9480.84375,0.00252,237.49321,2.599194,44.828053,0.020482,1.001494,1.003115,0.193943
13/6/2020,0.079028,16.823734,9475.277344,0.002533,238.908844,2.603246,45.094559,0.020657,1.001023,1.002078,0.193106
14/6/2020,0.076748,16.656242,9386.788086,0.002511,234.1147,2.576707,44.084526,0.020646,1.004573,1.005447,0.191617
15/6/2020,0.078387,16.384802,9450.702148,0.002479,229.928909,2.529866,43.914295,0.020447,1.000926,1.002178,0.193074
16/6/2020,0.079073,16.421957,9538.024414,0.002487,234.416168,2.545695,43.877258,0.020604,1.000151,1.000333,0.191307
17/6/2020,0.083445,16.402542,9480.254883,0.002485,233.028275,2.556979,44.032356,0.020735,1.00118,1.000372,0.193443
18/6/2020,0.082174,16.20859,9411.84082,0.002472,232.101166,2.533348,43.560131,0.02047,1.002308,1.002018,0.190957
19/6/2020,0.079603,15.907086,9288.018555,0.002435,227.13829,2.504999,42.679832,0.020107,0.99849,0.993829,0.18679
20/6/2020,0.079339,16.04756,9332.34082,0.002447,229.274261,2.522433,43.346813,0.022612,0.999228,0.998884,0.1885
21/6/2020,0.078475,16.001226,9303.629883,0.002447,228.989822,2.516254,43.087444,0.021406,1.002209,1.001363,0.18561
22/6/2020,0.08361,16.475288,9648.717773,0.002474,242.533188,2.560378,44.188004,0.022069,0.99619,0.997925,0.189272
23/6/2020,0.08295,16.422567,9629.658203,0.002484,244.142151,2.574607,44.179279,0.022689,1.001976,1.003038,0.18868
24/6/2020,0.082583,16.026758,9313.610352,0.00243,235.772461,2.49412,42.843826,0.022339,1.001755,1.000303,0.184272
25/6/2020,0.081691,15.922709,9264.813477,0.002417,232.944489,2.480022,42.56353,0.021591,1.000062,1.000102,0.18357
26/6/2020,0.080561,15.749224,9162.917969,0.002359,229.668045,2.472346,43.320786,0.020808,0.999839,0.998956,0.182671
27/6/2020,0.077679,15.185254,9045.390625,0.002313,222.959793,2.349651,41.555561,0.019436,1.003824,1.004031,0.176851
28/6/2020,0.080392,15.420089,9143.582031,0.002326,225.347168,2.360865,41.408268,0.020094,1.002911,1.002515,0.177692
29/6/2020,0.08387,15.505232,9190.854492,0.002313,228.19487,2.37526,41.851032,0.019687,0.999404,1.001984,0.177959
30/6/2020,0.083116,15.413582,9137.993164,0.00232,226.315002,2.358139,41.467793,0.01899,0.999703,0.999904,0.17587
1/7/2020,0.095954,15.82946,9228.325195,0.002354,231.113419,2.37064,41.699245,0.018731,1.000325,1.001561,0.176976
2/7/2020,0.094326,15.53849,9123.410156,0.002361,229.392197,2.385728,41.485733,0.019105,1.005746,1.015718,0.177244
3/7/2020,0.096538,15.291962,9087.303711,0.002316,225.38707,2.419602,41.205135,0.01923,1.000238,0.999521,0.176336
4/7/2020,0.099952,15.552981,9132.488281,0.002309,229.074112,2.459467,42.066532,0.019497,0.999576,1.001078,0.177984
5/7/2020,0.098211,15.480226,9073.942383,0.002309,227.664597,2.407085,41.598076,0.019067,0.997817,0.998899,0.177017
6/7/2020,0.105221,16.29677,9375.474609,0.002616,241.510223,2.61126,43.963493,0.01993,0.999207,1.000236,0.188567
7/7/2020,0.117554,16.770226,9252.277344,0.00309,239.075531,2.55625,43.318249,0.0201,1.000145,0.999207,0.184787
8/7/2020,0.129908,17.227657,9428.333008,0.00475,246.670013,2.676424,45.200745,0.021634,0.999224,0.99986,0.204692
9/7/2020,0.124293,16.884869,9277.967773,0.004397,243.015961,2.657104,44.537457,0.020698,1.003674,1.003075,0.20291
10/7/2020,0.118316,17.261251,9278.807617,0.003515,240.984985,2.61943,44.246117,0.021131,0.99993,0.999986,0.198652
11/7/2020,0.125214,17.622179,9240.34668,0.003811,239.458176,2.619826,44.677078,0.0213,1.000822,1.001052,0.201197
12/7/2020,0.126783,18.236546,9276.5,0.00363,242.131699,2.612613,44.636101,0.021159,0.998243,0.998634,0.200538
13/7/2020,0.124156,18.409563,9243.614258,0.003178,239.604584,2.55417,43.919796,0.022424,1.002431,0.999552,0.198575
14/7/2020,0.131963,18.082909,9243.213867,0.003294,240.211487,2.55681,43.802864,0.022288,0.998808,0.999046,0.198809
15/7/2020,0.130369,17.591215,9192.836914,0.003085,238.423523,2.533822,43.278954,0.022275,0.999521,0.999444,0.197111
16/7/2020,0.125922,17.143843,9132.227539,0.002995,233.640884,2.496796,42.035439,0.020925,0.999943,0.99998,0.194048
17/7/2020,0.122486,17.084974,9151.392578,0.003061,232.773087,2.495447,41.912815,0.021155,0.999219,0.999616,0.194281
18/7/2020,0.122477,17.126711,9159.040039,0.003473,235.48381,2.499664,42.425865,0.021436,0.997559,0.998795,0.199341
19/7/2020,0.123712,17.955778,9185.817383,0.003382,238.487518,2.57735,42.552731,0.02123,0.997108,0.998352,0.199135
20/7/2020,0.117924,17.484709,9164.231445,0.003239,236.153168,2.562867,41.975811,0.02155,0.99883,1.000602,0.195065
21/7/2020,0.122965,17.715408,9374.887695,0.003305,245.016724,2.617105,43.61615,0.021264,0.997548,0.998894,0.198988
22/7/2020,0.123922,18.091908,9525.363281,0.003285,262.190643,2.657766,44.936115,0.021239,1.0007,1.000877,0.203342
23/7/2020,0.123773,18.673296,9581.072266,0.003295,274.689056,2.651512,44.850079,0.021067,0.997655,0.998186,0.207578
24/7/2020,0.121888,19.152901,9536.892578,0.00322,279.215424,2.59389,44.182541,0.020633,0.998066,0.998993,0.204049
25/7/2020,0.143578,19.776423,9677.113281,0.003234,304.056763,2.726145,48.804768,0.020825,0.997805,0.998062,0.214102
26/7/2020,0.148108,19.521025,9905.166992,0.003235,309.643616,2.713975,47.978718,0.020696,0.997417,0.998871,0.214982
27/7/2020,0.138771,19.620329,10990.87305,0.003153,321.514099,2.840771,52.950027,0.019829,0.998513,1.001097,0.223672
28/7/2020,0.148598,20.173548,10912.82324,0.003197,316.657257,2.993424,55.575207,0.020481,0.998609,1.000854,0.230277
29/7/2020,0.139879,19.89559,11100.46777,0.003192,318.190887,3.025847,55.172005,0.020381,1.00005,1.00254,0.243099
30/7/2020,0.140588,20.012735,11111.21387,0.003231,334.586639,3.051163,56.643112,0.020429,0.999816,1.001863,0.244522
31/7/2020,0.138798,20.668146,11323.4668,0.003225,345.554657,3.09172,57.998138,0.020258,1.006483,1.000141,0.258904
1/8/2020,0.143573,21.530432,11759.59277,0.003689,385.199707,3.292289,61.293224,0.02099,0.996376,0.997013,0.289529
2/8/2020,0.133505,20.944887,11053.61426,0.003336,370.671722,2.93999,56.641445,0.020001,0.997364,0.997851,0.287062
3/8/2020,0.137335,22.055012,11246.34863,0.003389,386.295166,3.047613,58.468903,0.020459,1.000051,1.001414,0.30994
4/8/2020,0.143018,22.282585,11205.89258,0.003535,389.875488,3.034345,57.533054,0.020646,1.00005,1.000399,0.300493
5/8/2020,0.142695,23.336218,11747.02246,0.003513,401.590576,3.059179,59.010708,0.02138,1.000128,1.003089,0.303311
6/8/2020,0.144048,22.707661,11779.77344,0.00356,394.961945,3.092202,59.164265,0.02177,1.000237,1.000175,0.303584
7/8/2020,0.139155,22.311546,11601.47266,0.003533,379.512848,3.015313,57.245533,0.021398,1.000269,1.002846,0.294664
8/8/2020,0.145781,22.878119,11754.0459,0.00351,393.987366,3.053528,58.129208,0.022847,0.999428,1.000164,0.294022
9/8/2020,0.145244,22.475536,11675.73926,0.003463,391.120453,3.033215,57.13903,0.022779,1.00176,1.00317,0.288653
10/8/2020,0.143855,22.613796,11878.11133,0.003499,395.887573,3.238407,58.288845,0.024364,1.002072,1.001059,0.294659
11/8/2020,0.137436,21.256945,11410.52539,0.003394,380.384064,3.022567,54.386845,0.023074,1.001999,1.003691,0.284449
12/8/2020,0.137398,21.75145,11584.93457,0.003484,391.02417,3.060108,54.968586,0.025544,1.004198,1.013791,0.28493
13/8/2020,0.141245,22.075544,11784.1377,0.003517,428.741791,3.181062,57.741318,0.027391,1.005012,1.02021,0.297807
14/8/2020,0.138338,23.069792,11768.87109,0.003561,437.397827,3.254887,56.753124,0.028144,0.999605,1.001024,0.300371
15/8/2020,0.138303,23.021751,11865.69824,0.003539,433.354919,3.734397,59.927811,0.030119,0.998965,1.001032,0.299661
16/8/2020,0.138471,23.497103,11892.80371,0.003524,433.786621,3.878821,63.826542,0.030161,0.999266,1.001881,0.303492
17/8/2020,0.14092,23.510103,12254.40234,0.003591,429.53125,3.771222,67.028038,0.028792,0.998022,1.000111,0.314767
18/8/2020,0.137427,23.067181,11991.2334,0.003514,423.669312,3.588738,65.527534,0.026971,1.00134,1.00272,0.303307
19/8/2020,0.129275,22.310396,11758.2832,0.003424,406.463776,3.346974,62.004627,0.024896,1.001581,1.002408,0.290246
20/8/2020,0.133642,23.092575,11878.37207,0.003459,416.439789,3.440469,62.966755,0.026709,0.99972,1.000409,0.292573
21/8/2020,0.12376,22.128994,11592.48926,0.003393,389.126343,3.265769,59.379021,0.024932,1.002434,1.004549,0.280682
22/8/2020,0.125276,22.23982,11681.8252,0.003442,395.835144,3.369212,60.311157,0.026151,0.999939,1.000956,0.286546
23/8/2020,0.121595,21.870842,11664.84766,0.003414,391.384491,3.325361,60.62326,0.025308,0.999468,1.002345,0.285386
24/8/2020,0.124488,22.605852,11774.5957,0.003418,408.144196,3.390611,62.199425,0.027981,1.00063,1.001976,0.289215
25/8/2020,0.113292,21.475367,11366.13477,0.003305,384.001038,3.138529,58.580666,0.025861,1.001707,1.002365,0.277927
26/8/2020,0.115285,22.277306,11488.36328,0.003303,386.466125,3.12543,58.358173,0.026905,1.001392,1.001853,0.277491
27/8/2020,0.106824,23.080753,11323.39746,0.003203,382.632629,2.978848,56.041016,0.025737,1.001289,1.002206,0.264511
28/8/2020,0.109453,23.133812,11542.5,0.003268,395.874664,3.120462,57.354404,0.026855,1.001707,1.002036,0.272046
29/8/2020,0.116712,23.011272,11506.86523,0.003282,399.921478,3.137996,57.291733,0.027683,1.002604,1.002824,0.274497
30/8/2020,0.117437,23.644915,11711.50586,0.0033,428.395721,3.266469,62.725342,0.027178,1.001255,1.001173,0.283034
31/8/2020,0.122688,23.19305,11680.82031,0.003221,435.079742,3.225689,61.113796,0.026573,1.003909,1.003191,0.281766
1/9/2020,0.125411,24.822096,11970.47852,0.003256,477.05191,3.47884,62.88279,0.025613,1.001186,1.003957,0.295696
2/9/2020,0.115613,24.690363,11414.03418,0.003122,440.040497,3.10093,58.099648,0.02351,1.000191,1.001828,0.276461
3/9/2020,0.096154,20.619886,10245.29688,0.002802,385.671936,2.643032,47.774113,0.019393,1.003031,1.005495,0.24658
4/9/2020,0.102445,21.056107,10511.81348,0.002899,388.24115,3.014346,50.611977,0.019457,1.003459,1.003686,0.255883
5/9/2020,0.089923,19.478767,10169.56738,0.002758,335.260071,2.933592,47.589336,0.018017,1.004733,1.000151,0.237692
6/9/2020,0.09306,23.190662,10280.35156,0.002787,353.362274,2.9121,48.053574,0.018787,1.00108,1.002838,0.240731
7/9/2020,0.093333,22.393307,10369.56348,0.002811,352.673492,2.853522,48.770107,0.018834,1.001541,1.000537,0.242174
8/9/2020,0.091011,23.190248,10131.5166,0.002756,337.602112,2.758445,47.383801,0.018251,1.003494,1.001025,0.236753
9/9/2020,0.093349,24.530291,10242.34766,0.002779,351.110016,2.758105,47.897697,0.020152,1.00189,1.002102,0.239609
10/9/2020,0.097156,24.559889,10363.13867,0.002805,368.101898,2.78229,48.716854,0.020475,1.002741,1.001457,0.24353
11/9/2020,0.096989,25.451414,10400.91504,0.002806,374.695587,2.788837,49.089752,0.021206,1.001511,1.001517,0.243292
12/9/2020,0.097598,28.529848,10442.1709,0.002819,387.183105,2.80924,50.817154,0.020981,1.001717,1.001307,0.247814
13/9/2020,0.094856,31.05863,10323.75586,0.002776,365.570007,2.719655,48.066036,0.019815,1.001317,0.999213,0.241801
14/9/2020,0.096769,31.178642,10680.83789,0.002803,377.26886,2.738452,49.090122,0.020139,1.001939,1.001289,0.246327
15/9/2020,0.093496,27.202391,10796.95117,0.002832,364.839203,2.710616,48.390099,0.020505,1,1.002487,0.24385
16/9/2020,0.09165,27.964594,10974.90527,0.002826,365.812286,2.719748,47.933434,0.019857,0.997973,1.003444,0.247847
17/9/2020,0.094217,26.99313,10948.99023,0.002814,389.019226,2.732446,48.877068,0.020431,1.000429,1.001878,0.252194
18/9/2020,0.091081,27.399481,10944.58594,0.002804,384.364532,2.696533,48.462814,0.02103,0.999641,0.999502,0.250707
19/9/2020,0.091657,27.251112,11094.34668,0.002794,385.544373,2.707757,48.67683,0.020913,1.0014,1.002017,0.251716
20/9/2020,0.089433,26.392134,10938.27148,0.002778,371.052826,2.67334,47.100529,0.02196,1.001182,1.002654,0.246743
21/9/2020,0.080428,23.267879,10462.25977,0.00263,341.786072,2.51481,43.390221,0.018947,1.001843,1.003263,0.232138
22/9/2020,0.081754,24.10074,10538.45996,0.002656,344.503174,2.573652,44.545048,0.019647,1.00026,1.001444,0.233417
23/9/2020,0.076763,22.856977,10246.18652,0.00256,321.116302,2.449291,43.05769,0.017709,1.000996,1.000923,0.221221
24/9/2020,0.082817,24.613825,10760.06641,0.002628,349.355591,2.540026,45.039856,0.018987,1.000224,1.001268,0.232905
25/9/2020,0.096845,24.663387,10692.7168,0.002698,352.183258,2.550987,46.086311,0.019146,1.00036,1.001468,0.241922
26/9/2020,0.095564,26.221182,10750.72363,0.002716,355.488098,2.580085,46.188923,0.018928,1.000563,1.001832,0.24216
27/9/2020,0.101287,26.199217,10775.26953,0.002692,357.438507,2.593915,46.091694,0.018736,1.000474,1.001486,0.242755
28/9/2020,0.100667,26.979607,10709.65234,0.002652,355.159424,2.573703,45.355541,0.018886,1.000125,1.001121,0.241862
29/9/2020,0.101181,28.842979,10844.64063,0.002685,359.757385,2.604387,45.796562,0.019675,1.000551,1.000854,0.243177
30/9/2020,0.101062,29.290876,10784.49121,0.00263,359.937866,2.586529,46.37146,0.020153,1.000564,1.001364,0.241784
1/10/2020,0.097865,27.431973,10619.45215,0.002616,353.205902,2.548481,46.313507,0.01898,1.000816,1.000699,0.238249
2/10/2020,0.092921,27.285681,10575.97461,0.002583,346.238922,2.486762,44.923973,0.018272,1.000497,1.001049,0.234117
3/10/2020,0.093413,28.202311,10549.3291,0.002599,346.522095,2.487878,45.581772,0.01855,1.000973,1.001108,0.232938
4/10/2020,0.096348,28.943853,10669.58301,0.002635,352.57901,2.526116,46.730106,0.018602,1.000369,1.001359,0.247685
5/10/2020,0.097544,28.659103,10793.33984,0.002612,353.956787,2.529068,46.363228,0.018841,1.000472,1.000866,0.250816
6/10/2020,0.092808,27.714527,10604.40625,0.002611,340.815857,2.693054,45.985531,0.017165,1.000883,1.000448,0.245341
7/10/2020,0.0938,27.704836,10668.96875,0.002595,341.808655,2.646043,46.66048,0.016958,1.000168,1.000707,0.248539
8/10/2020,0.096152,27.705311,10915.68555,0.002596,350.766144,2.609671,47.21838,0.016632,1.000431,1.001252,0.251454
9/10/2020,0.101925,28.44503,11064.45801,0.002653,365.590485,2.645295,47.832954,0.017094,1.000727,1.00118,0.253491
10/10/2020,0.105025,28.312487,11296.36133,0.002655,370.96759,2.650857,48.921097,0.017207,1.000291,1.000884,0.25429
11/10/2020,0.106538,28.55558,11384.18164,0.002674,375.142059,2.665028,50.727901,0.017855,1.000751,1.000734,0.255719
12/10/2020,0.110034,30.714682,11555.36328,0.002673,387.731262,2.651816,50.743816,0.017905,1.000391,1.001302,0.256446
13/10/2020,0.108852,30.706745,11425.89941,0.002635,381.190765,2.646465,49.940639,0.017698,1.00043,1.001111,0.256323
